age,family,income,education,ccavg,mortgage,secacc,cdacc,online,ccard,loan
56,3,190,1,2.2,0,0,1,1,0,1
64,2,8,3,0.3,0,0,0,1,0,0
35,2,55,2,1.67,0,0,0,1,0,0
45,2,40,1,1.3,0,0,0,0,1,0
57,3,22,2,0.1,0,0,0,1,0,0
35,2,44,2,1.67,0,1,0,0,1,0
46,3,102,3,4.5,0,0,0,1,0,1
30,4,54,3,1.8,235,0,0,1,0,0
44,4,130,2,3.2,0,0,0,0,0,1
39,3,75,2,2.33,0,0,0,1,1,0
42,2,42,1,1.7,0,0,0,1,0,0
34,1,133,1,3.8,0,0,0,1,0,0
46,1,40,2,1.2,0,0,0,1,0,0
55,3,34,1,1.5,101,0,0,1,0,0
28,1,142,1,0.8,0,0,0,1,0,0
35,3,64,1,2.3,0,0,1,1,1,0
60,2,44,3,1.6,170,0,0,1,0,0
50,1,95,1,0.3,262,0,0,1,0,0
52,1,49,3,1.4,0,0,0,1,0,0
51,2,12,1,0.2,0,0,0,0,0,0
51,1,98,3,1.3,0,0,0,1,1,0
59,4,42,1,0.4,0,0,0,1,0,0
53,2,44,3,0.6,0,0,0,1,1,0
43,1,124,1,5.2,0,0,0,0,0,0
31,2,175,1,6.7,0,0,0,1,0,0
32,4,22,1,0.3,0,0,0,0,0,0
41,4,78,1,2.67,99,0,0,1,0,0
31,2,54,2,1.0,109,0,0,0,1,0
41,1,154,1,7.0,0,0,0,0,1,0
47,3,42,2,2.7,0,0,0,1,0,0
37,2,195,1,6.5,635,0,0,1,0,0
53,1,80,3,3.0,0,0,0,1,1,0
49,3,81,2,2.0,0,0,0,1,0,0
62,2,89,1,2.0,0,0,0,1,1,0
33,3,61,2,2.6,0,0,0,1,0,0
54,4,25,3,0.4,0,0,0,0,1,0
27,3,43,2,0.1,163,0,0,1,0,0
60,1,122,1,2.6,352,0,0,0,0,0
29,1,160,1,4.3,385,0,0,1,0,0
56,4,83,2,1.6,0,0,0,0,0,0
55,2,79,3,0.0,0,0,0,0,0,0
45,3,30,2,0.5,0,0,0,1,1,0
33,1,145,1,4.3,437,0,0,1,0,0
45,2,151,1,3.3,328,0,0,0,0,0
44,2,14,3,0.1,98,0,0,0,1,0
37,3,19,2,0.2,0,0,0,1,0,0
42,1,55,3,0.7,135,0,0,1,0,0
26,2,132,3,2.4,0,0,0,0,1,1
33,1,182,1,8.6,0,0,0,0,0,0
61,3,78,1,0.5,0,0,0,1,1,0
31,1,42,2,2.4,0,0,0,1,1,0
54,2,44,3,2.3,187,0,0,1,0,0
62,4,195,3,5.2,522,0,1,1,1,1
61,3,53,2,0.5,0,0,0,1,0,0
66,3,65,1,2.4,0,0,0,0,0,0
38,4,43,1,0.2,0,0,0,0,0,0
55,4,38,3,1.5,0,0,0,0,1,0
60,1,50,3,1.8,0,0,0,1,0,0
23,2,81,2,1.8,0,0,0,0,0,0
29,1,41,3,1.9,0,0,0,1,1,0
35,3,73,1,2.3,0,0,0,1,0,0
53,2,31,3,0.4,104,0,0,0,1,0
32,3,84,2,0.6,0,0,0,1,1,0
38,2,95,1,1.9,0,0,0,1,1,0
44,4,162,1,1.3,301,0,0,0,0,1
43,2,60,3,2.2,115,0,0,0,0,0
54,2,121,3,1.1,0,1,0,0,0,1
52,3,43,2,1.0,165,0,1,1,1,0
31,1,38,2,1.8,182,0,1,1,1,0
47,1,82,1,2.9,276,0,0,1,0,0
42,4,52,1,1.9,0,0,0,1,0,0
57,3,43,1,1.5,168,0,0,0,1,0
33,1,82,2,2.6,0,1,1,1,1,0
35,1,161,1,4.1,0,1,0,1,0,0
56,2,24,2,0.7,0,0,0,1,0,0
57,1,102,1,2.6,0,0,0,1,0,0
25,3,53,2,2.4,0,0,0,0,0,0
53,1,85,1,1.2,0,0,0,0,0,0
59,3,111,1,4.4,0,0,0,1,0,0
56,2,90,1,0.3,0,0,0,1,1,0
54,2,94,1,1.1,188,0,0,0,0,0
48,4,63,3,3.6,0,0,0,0,0,0
55,2,153,2,2.8,0,1,1,1,0,1
33,2,39,3,2.0,0,0,0,0,0,0
46,2,205,1,8.8,181,1,0,1,0,0
42,1,142,1,3.4,496,0,0,1,0,0
49,2,163,1,0.4,0,1,0,0,0,0
42,3,113,1,1.0,0,1,0,1,0,0
46,1,64,1,2.9,0,0,0,1,1,0
65,3,20,3,0.1,0,0,0,0,1,0
50,1,179,1,1.0,0,0,0,1,0,0
54,2,91,3,4.5,90,0,0,1,0,0
42,1,103,1,3.33,0,1,1,1,1,1
57,4,80,2,1.6,0,0,0,0,0,0
61,2,38,1,0.3,0,0,0,0,0,0
60,1,44,1,0.2,0,0,0,0,1,0
40,1,164,2,4.3,0,0,0,0,0,1
33,3,81,1,1.6,0,0,0,1,1,0
37,2,95,2,1.7,83,0,0,0,0,0
52,3,44,2,1.9,0,0,0,0,1,0
33,3,88,1,1.6,0,0,0,1,1,0
62,3,148,2,7.0,0,0,0,1,0,1
62,3,169,2,5.0,184,0,1,1,1,1
63,1,11,2,0.8,102,0,0,0,1,0
55,1,92,3,3.0,158,0,0,0,1,0
33,3,74,2,2.6,0,0,0,1,0,0
25,3,72,1,0.8,0,0,0,1,0,0
55,3,63,1,2.67,0,0,0,1,0,0
29,2,172,1,4.5,415,0,0,1,0,0
45,2,183,1,1.4,0,0,0,1,1,0
60,1,40,3,2.5,166,0,0,1,0,0
44,4,68,1,2.9,0,1,0,0,1,0
48,4,78,3,3.6,0,0,0,1,0,0
57,2,68,1,3.7,184,0,0,0,0,0
58,1,49,1,1.4,99,0,0,1,1,0
58,2,39,3,2.3,0,0,0,1,0,0
44,1,151,1,3.5,392,0,0,1,0,0
54,2,159,1,0.5,461,0,0,1,0,0
59,4,89,2,1.9,0,0,0,1,1,0
63,4,105,3,1.7,244,0,0,0,1,0
61,2,78,1,2.0,0,0,0,1,1,0
58,2,128,1,2.7,344,0,0,0,0,0
44,4,81,1,0.8,228,0,0,0,1,0
53,4,50,3,0.1,152,0,0,1,0,0
63,3,38,3,0.1,178,0,0,1,1,0
41,2,119,1,6.1,263,1,0,1,0,0
50,3,110,2,1.8,0,0,0,1,0,0
51,1,29,3,1.4,102,0,0,0,1,0
47,1,19,3,0.4,0,0,0,1,0,0
43,2,130,3,4.7,221,0,0,0,1,1
46,1,38,1,2.4,130,0,0,1,0,0
50,1,31,3,0.3,0,0,0,0,0,0
33,4,14,2,0.7,105,0,0,1,0,0
27,3,158,2,0.4,0,0,1,1,0,1
34,4,39,1,0.2,115,0,0,1,0,0
34,2,141,3,4.9,0,0,0,0,1,1
28,3,33,1,1.0,167,0,0,1,0,0
29,2,92,1,0.6,0,0,0,1,0,0
52,3,78,2,3.0,0,0,0,0,0,0
47,3,42,2,2.7,0,0,0,1,1,0
41,2,15,2,0.3,83,0,0,0,0,0
58,1,48,2,2.8,0,0,0,1,0,0
37,3,63,1,2.3,0,0,0,1,0,0
57,1,149,1,4.7,0,1,0,0,0,0
63,1,49,1,0.8,103,0,0,1,0,0
60,2,125,1,3.9,0,0,0,0,0,0
50,1,58,2,1.3,0,0,0,1,0,0
60,3,48,1,1.5,0,0,0,1,0,0
54,2,75,3,3.2,0,0,0,0,1,0
28,2,114,1,0.2,0,0,0,1,0,0
45,4,134,2,5.5,0,0,1,1,1,1
28,4,111,3,2.3,0,0,0,1,0,0
54,4,62,2,3.8,149,0,0,1,0,0
42,1,45,1,0.7,0,1,0,1,0,0
30,2,113,1,0.2,0,0,0,1,0,0
61,1,128,1,2.6,0,0,0,1,0,0
64,4,168,3,5.7,0,0,0,1,0,1
38,1,81,3,4.0,206,1,0,1,0,0
39,1,75,2,0.1,297,0,0,0,1,0
54,4,21,3,0.1,0,0,0,0,0,0
59,3,83,1,4.4,0,0,0,1,0,0
39,1,121,1,3.5,368,1,0,1,0,0
63,4,40,3,1.67,0,0,0,1,0,0
31,1,101,3,2.9,170,1,0,0,0,0
56,2,90,3,4.5,0,0,0,0,0,0
47,1,68,2,2.67,0,0,0,1,1,0
28,2,74,2,1.8,221,1,0,0,0,0
32,4,74,2,0.1,257,0,0,0,1,0
54,2,51,3,3.2,0,0,0,0,0,0
29,1,149,1,1.5,0,0,0,1,0,0
39,1,31,3,1.4,88,0,0,1,1,0
26,2,85,3,1.6,0,0,0,0,0,0
29,2,62,3,1.75,0,0,0,0,1,0
46,1,44,1,0.3,110,1,0,1,0,0
38,3,63,3,0.5,190,1,1,1,1,0
55,2,23,1,0.3,0,0,0,1,1,0
48,3,40,2,2.2,87,0,0,1,0,0
36,2,78,3,4.5,204,0,0,1,1,0
39,3,40,3,0.9,129,0,0,1,0,0
40,4,78,1,2.4,0,1,1,1,0,0
26,3,129,2,0.7,0,0,0,0,0,1
55,3,71,2,0.3,0,0,0,0,1,0
61,3,23,3,0.3,0,0,0,1,0,0
57,2,15,1,0.3,0,0,0,1,0,0
56,1,28,1,1.3,138,0,0,0,1,0
31,3,23,1,1.0,95,0,0,0,0,0
61,1,19,3,1.5,0,0,0,1,0,0
58,3,42,3,1.4,158,0,0,0,1,0
43,2,113,1,0.4,325,1,0,0,0,0
29,4,34,2,0.4,0,0,0,0,1,0
50,1,19,2,0.5,104,0,0,0,1,0
49,1,43,2,1.6,0,0,0,1,1,0
43,3,179,1,1.2,0,1,1,1,0,1
58,3,44,3,2.2,0,0,0,0,0,0
41,2,21,2,0.1,0,0,0,0,0,0
65,1,115,1,2.5,174,0,0,0,1,0
52,4,81,2,3.8,0,0,0,0,1,0
55,2,91,1,2.8,0,0,0,0,0,0
49,4,30,2,0.9,0,0,0,0,1,0
52,3,55,3,1.4,0,0,0,1,0,0
56,2,48,3,2.1,0,0,0,0,1,0
30,4,23,2,0.3,121,0,0,0,0,0
36,3,21,2,0.1,0,0,0,0,0,0
41,2,55,1,1.7,0,0,0,0,0,0
42,3,21,2,1.0,0,0,0,1,0,0
60,3,40,3,2.2,0,1,0,1,0,0
44,4,30,1,0.3,0,0,0,0,1,0
34,3,78,2,0.6,0,0,0,1,0,0
56,2,65,3,3.2,0,0,0,1,0,0
31,4,50,3,2.1,209,0,0,1,0,0
29,4,55,2,2.0,0,1,0,1,0,0
31,2,111,1,0.2,0,0,0,0,0,0
36,3,21,2,0.1,0,0,0,0,1,0
42,3,65,3,0.5,256,0,0,1,0,0
64,1,114,3,0.8,0,0,0,1,0,0
61,3,54,3,0.9,179,0,0,1,0,0
35,2,75,2,1.7,0,0,0,1,0,0
28,4,13,1,0.4,0,0,0,0,1,0
38,2,54,3,0.6,218,0,0,0,0,0
44,3,22,2,1.0,126,0,0,1,1,0
45,2,198,1,2.8,0,0,0,1,1,0
46,1,18,1,0.2,0,0,0,1,1,0
57,4,74,1,0.7,0,0,0,0,1,0
40,4,61,3,0.2,0,0,0,1,0,0
38,2,64,1,1.8,0,0,0,0,0,0
39,2,10,2,0.3,0,1,0,0,1,0
23,2,82,2,1.8,0,1,0,0,1,0
47,3,61,2,2.7,168,0,0,1,1,0
32,2,83,1,2.5,148,1,0,1,0,0
30,3,73,3,2.6,0,0,0,1,0,0
54,2,22,1,0.4,89,0,0,1,0,0
25,2,91,2,1.8,321,0,0,0,0,0
60,3,65,3,2.2,94,1,1,0,1,0
61,3,13,1,0.5,0,0,0,1,0,0
36,1,103,1,4.6,255,0,0,1,0,0
52,1,95,1,0.3,0,0,0,1,0,0
33,4,31,1,1.0,0,0,0,1,1,0
57,3,131,1,0.6,0,0,0,1,0,1
34,4,175,3,1.1,0,1,1,1,1,1
50,4,38,1,0.1,0,0,0,1,0,0
43,3,104,1,1.0,0,0,0,1,0,0
34,3,114,3,3.3,0,0,0,0,0,1
26,4,38,2,1.7,0,0,0,1,0,0
26,4,30,3,1.3,0,0,0,1,1,0
48,2,19,3,0.1,106,0,0,0,0,0
49,4,25,1,1.0,0,0,0,1,1,0
47,4,124,3,5.0,0,0,0,0,0,1
43,3,20,1,0.5,0,0,0,0,0,0
40,1,83,3,1.0,0,0,0,0,0,0
31,4,18,2,0.3,0,0,0,0,1,0
27,1,99,3,3.0,149,0,0,0,1,1
55,3,62,2,0.3,0,0,0,1,0,0
54,1,24,2,0.1,0,0,0,0,0,0
23,4,13,1,1.0,84,0,0,1,0,0
54,2,64,3,0.8,0,1,0,1,0,0
57,3,62,1,2.67,240,0,0,0,0,0
41,1,158,2,4.7,0,1,1,0,1,1
28,1,88,1,5.4,0,0,0,1,0,0
33,4,28,1,0.8,0,0,0,1,0,0
51,2,52,3,1.0,0,0,0,0,0,0
28,4,82,1,0.0,0,0,0,1,1,0
63,2,140,1,6.9,97,0,0,0,1,0
29,1,80,2,0.8,0,0,0,1,1,0
62,4,58,2,1.2,228,0,0,0,1,0
51,1,180,1,1.7,0,0,0,1,0,0
52,1,55,2,1.6,227,0,0,0,0,0
43,3,65,2,2.67,100,0,0,0,0,0
39,3,62,2,2.33,0,0,0,0,0,0
35,4,23,1,0.3,0,0,0,0,0,0
34,1,35,1,1.7,0,0,0,1,0,0
49,4,35,2,0.2,0,0,0,0,1,0
43,4,74,1,0.4,0,0,0,0,0,0
48,3,14,1,0.4,0,0,0,1,0,0
30,2,83,3,1.5,199,0,0,0,1,0
46,4,71,3,1.9,0,0,0,0,0,0
43,2,53,1,0.7,130,1,0,1,0,0
27,2,103,1,0.6,84,0,0,0,0,0
39,1,109,1,1.7,0,0,0,1,0,0
58,2,60,2,1.9,94,1,0,1,0,0
44,3,12,2,0.67,0,0,0,1,0,0
39,2,141,1,8.0,0,0,0,1,0,0
35,1,128,1,3.8,0,0,0,1,0,0
41,3,98,1,1.0,296,0,0,0,0,0
43,1,41,3,0.5,0,0,0,0,0,0
55,2,90,3,4.5,0,0,0,0,1,0
32,1,31,1,0.3,0,0,0,0,0,0
56,1,74,3,3.0,0,0,0,0,0,0
30,4,83,3,1.8,0,0,0,0,1,0
65,1,35,3,0.5,0,0,0,0,0,0
31,1,140,1,4.0,0,0,0,0,1,0
41,3,65,3,0.5,0,0,0,0,0,0
55,3,35,1,1.4,0,0,0,0,0,0
37,4,73,3,1.8,0,0,0,1,1,0
34,1,29,2,1.5,0,0,0,1,0,0
34,4,55,2,2.0,147,0,0,0,1,0
33,4,20,2,0.7,0,0,0,1,0,0
48,1,70,2,2.8,0,0,0,0,0,0
28,4,81,1,0.2,0,0,0,0,0,0
30,2,25,1,0.3,0,1,0,1,0,0
44,2,119,1,7.5,239,0,0,1,0,0
61,4,49,2,1.7,185,0,0,0,0,0
59,1,38,1,1.4,0,0,0,1,1,0
33,2,80,3,1.5,0,0,0,1,1,0
56,1,84,1,4.3,0,0,0,1,1,0
53,4,61,2,1.6,0,0,0,1,0,0
42,2,173,2,1.5,373,0,1,1,1,1
43,2,60,1,2.5,0,1,0,0,0,0
35,2,83,3,4.5,0,0,0,1,0,0
61,1,59,2,2.8,0,0,0,0,0,0
39,3,32,3,2.0,116,0,0,1,0,0
61,3,33,3,0.1,0,0,0,1,0,0
40,4,19,3,0.2,0,0,0,1,0,0
34,4,14,1,0.3,0,0,0,0,0,0
65,4,94,1,4.1,120,0,1,1,1,1
40,2,154,1,6.1,325,0,0,1,0,0
39,1,33,2,2.0,0,0,0,0,0,0
61,2,28,3,0.2,135,0,0,1,0,0
40,1,44,1,1.8,0,1,0,1,0,0
49,2,81,3,0.8,0,0,0,0,0,0
43,1,29,3,0.5,0,0,0,1,0,0
45,3,58,3,0.3,0,1,0,1,0,0
52,4,38,2,0.9,0,0,0,0,1,0
32,3,82,1,1.5,0,0,0,1,1,0
31,1,18,3,0.4,0,0,0,1,0,0
27,2,45,2,1.7,0,0,0,0,1,0
33,4,64,1,3.4,0,0,0,0,0,0
65,3,48,1,2.4,0,0,0,0,1,0
62,1,24,3,0.3,0,1,0,1,0,0
55,4,65,3,2.0,0,0,0,1,0,0
46,1,111,1,0.0,329,0,0,0,0,0
37,3,114,2,0.6,0,0,0,1,0,0
60,2,39,3,1.6,0,0,0,1,0,0
44,1,19,3,0.75,0,0,0,0,1,0
35,3,22,2,0.1,0,0,1,1,1,0
52,4,49,2,1.1,0,0,0,1,0,0
30,1,40,1,0.3,0,0,0,1,0,0
62,1,63,1,1.6,118,0,0,1,0,0
41,1,55,1,2.8,0,0,0,0,0,0
38,1,33,2,2.0,0,0,0,1,0,0
52,4,31,3,1.5,0,0,0,1,0,0
48,4,24,1,0.2,0,0,0,1,0,0
47,4,81,3,3.6,0,0,0,1,1,0
41,1,81,2,0.8,223,0,0,1,0,0
44,2,113,1,3.3,0,0,0,1,1,0
31,2,92,1,3.3,0,0,0,0,0,0
50,1,81,1,1.2,0,0,0,0,0,0
36,3,101,3,1.2,0,1,0,0,1,0
52,3,78,2,3.0,0,0,0,0,1,0
62,2,78,3,0.0,0,0,0,1,0,0
55,1,35,2,1.5,118,0,0,0,1,0
61,2,9,3,0.3,0,0,0,1,0,0
34,4,82,2,2.0,0,0,0,1,1,0
34,1,41,3,2.5,0,0,0,0,0,0
59,1,84,3,1.8,0,0,0,1,0,0
41,4,42,2,2.2,185,1,0,1,0,0
33,3,54,1,2.3,0,0,0,0,1,0
55,2,84,3,0.0,0,0,0,0,0,0
64,1,131,1,3.8,0,0,0,0,0,0
44,2,85,3,3.8,0,0,0,1,0,0
32,4,84,1,3.4,0,0,0,1,0,0
67,4,114,3,2.4,0,0,0,1,0,0
40,3,61,3,0.5,0,0,0,1,0,0
57,1,39,3,2.2,0,0,0,1,1,0
59,2,21,1,1.0,120,0,0,1,0,0
43,4,111,3,5.4,0,0,0,1,0,1
58,2,68,1,2.8,113,0,0,0,0,0
50,4,179,2,3.6,0,0,0,1,0,1
52,4,93,2,4.1,0,0,0,0,1,1
35,2,85,1,1.8,0,0,0,0,0,0
40,1,180,1,4.1,0,0,0,0,0,0
31,2,110,3,1.5,0,0,0,1,0,0
32,1,65,1,1.2,268,0,0,1,0,0
55,1,159,3,3.9,0,0,0,0,0,1
43,2,81,1,3.2,0,0,0,1,0,0
31,1,132,1,3.8,0,0,0,1,0,0
26,1,44,2,2.0,0,0,0,0,0,0
58,1,98,1,2.6,0,0,0,0,0,0
51,2,62,2,1.5,0,0,0,1,1,0
45,1,91,1,4.7,0,0,0,1,0,0
56,4,29,2,0.7,87,0,0,1,0,0
25,4,101,3,2.1,0,0,0,0,1,0
38,3,65,2,0.7,0,0,0,1,0,0
62,1,58,2,2.8,0,0,0,0,1,0
39,2,32,3,0.8,0,0,0,1,0,0
56,4,140,1,0.5,292,0,0,0,0,1
50,1,44,1,0.3,187,0,0,1,1,0
52,1,113,3,0.1,0,0,0,0,0,0
53,1,38,2,1.3,0,0,0,1,0,0
25,4,13,1,0.4,0,1,0,0,0,0
44,2,62,1,2.5,0,1,0,1,0,0
42,3,29,3,2.0,0,0,0,0,0,0
42,3,141,2,4.0,0,0,0,0,0,1
63,1,132,2,4.4,0,0,0,1,0,1
57,1,23,3,0.3,0,0,0,1,1,0
56,2,11,1,0.3,89,0,0,0,0,0
60,4,90,2,1.9,0,0,0,1,0,0
62,1,43,2,1.9,0,0,0,1,0,0
48,4,59,1,2.6,0,0,0,1,1,0
37,2,28,3,0.8,0,0,0,0,0,0
55,2,28,2,0.7,82,0,0,1,1,0
42,3,108,1,1.0,383,0,0,1,0,0
39,1,78,3,2.8,0,0,0,0,0,0
47,1,65,1,2.4,0,0,0,1,0,0
34,4,25,1,1.0,0,0,0,1,0,0
48,2,108,3,3.8,0,0,0,0,1,0
52,4,43,2,0.2,0,0,0,1,0,0
53,4,95,2,1.0,0,0,0,1,1,0
49,1,24,1,0.3,0,0,0,0,0,0
47,2,190,1,8.8,0,0,0,0,0,0
48,1,24,3,0.9,0,0,0,0,0,0
38,4,41,1,1.7,0,0,0,1,0,0
48,3,80,1,1.1,0,0,0,0,0,0
56,3,63,3,2.0,0,0,0,1,0,0
65,3,79,3,2.0,0,0,0,0,0,0
46,4,105,1,3.2,0,0,0,0,0,1
60,3,153,3,2.0,0,0,0,0,1,1
50,1,114,1,0.6,0,0,0,0,1,0
41,1,120,1,5.2,0,0,0,1,0,0
41,1,104,3,4.0,0,0,1,1,1,0
60,1,20,1,1.3,0,0,0,1,0,0
57,1,41,1,1.4,0,1,0,1,0,0
48,2,35,1,1.3,0,0,0,0,0,0
53,1,174,2,2.9,0,0,0,1,0,1
42,1,164,3,1.3,0,1,1,1,1,1
45,1,22,1,0.1,0,0,0,0,0,0
35,1,132,1,3.8,82,0,0,0,1,0
34,4,32,3,1.1,0,0,0,1,0,0
67,3,21,3,0.1,0,0,0,0,1,0
36,2,49,2,1.67,0,0,0,0,1,0
37,4,79,2,0.1,280,0,0,1,0,0
40,2,30,3,0.8,86,0,0,0,0,0
35,2,118,1,7.8,358,0,0,0,0,0
60,4,11,3,0.7,0,0,0,1,0,0
59,3,61,3,2.0,0,0,0,1,0,0
35,4,43,2,1.2,0,1,0,1,0,0
27,4,141,3,5.1,354,0,0,0,0,1
29,4,54,3,1.8,0,0,0,0,0,0
35,2,33,1,0.3,0,1,0,1,0,0
38,3,84,3,1.2,121,0,0,1,1,0
62,1,125,3,1.0,0,0,0,1,0,1
43,1,110,1,3.4,0,0,0,0,1,0
35,4,14,1,1.0,0,0,1,1,1,0
41,2,65,1,2.8,0,0,0,1,1,0
65,3,78,3,2.0,0,0,1,1,1,0
61,3,18,3,0.3,0,0,0,0,0,0
55,2,95,3,4.5,275,0,0,0,0,0
28,2,95,2,1.8,0,0,0,0,0,0
52,1,191,1,1.7,0,0,0,1,0,0
34,1,19,3,0.67,83,0,0,1,0,0
49,4,19,3,0.6,0,0,0,1,1,0
42,1,39,3,0.3,0,0,0,1,0,0
49,1,93,1,2.4,0,0,0,1,1,0
49,3,115,3,4.6,0,0,0,0,0,1
32,1,112,2,2.7,408,1,1,1,1,0
59,4,40,1,0.4,0,0,0,0,0,0
43,3,45,2,0.6,0,0,0,0,0,0
48,1,133,1,5.0,0,0,0,0,0,0
31,3,85,1,1.6,87,0,0,1,1,0
30,2,18,2,0.3,0,0,0,1,0,0
58,4,54,2,1.3,0,0,0,1,0,0
41,2,41,2,2.4,105,0,0,0,0,0
38,1,21,3,0.67,0,0,0,1,0,0
33,1,152,1,6.0,0,0,0,1,1,0
51,1,53,2,1.6,0,0,0,1,0,0
45,3,163,2,5.33,0,0,1,0,1,1
34,4,84,2,0.1,0,0,0,1,0,0
39,3,59,3,0.9,199,1,0,1,0,0
44,3,33,2,0.5,0,0,0,0,0,0
55,4,81,1,4.9,209,0,0,1,0,0
28,3,182,2,7.2,442,0,1,1,1,1
57,1,61,3,2.2,0,0,0,0,0,0
43,4,88,2,1.1,0,0,0,1,0,0
46,2,170,1,2.8,0,0,0,0,0,0
35,4,83,3,0.7,315,0,0,1,0,0
25,4,44,2,0.6,0,0,0,0,1,0
65,3,83,3,2.0,0,0,0,1,0,0
64,1,21,2,0.8,76,0,0,0,1,0
39,1,143,1,3.5,0,0,0,1,1,0
62,2,103,1,2.8,0,1,1,1,0,0
46,3,135,1,4.1,213,0,0,1,0,1
36,1,162,1,8.6,153,1,0,1,0,0
42,4,73,1,0.4,0,1,0,0,0,0
35,4,142,3,0.8,0,0,0,0,0,1
63,2,25,3,0.2,0,0,0,1,0,0
45,2,115,1,3.3,85,0,0,1,0,0
27,3,88,1,0.8,238,0,0,0,0,0
29,3,73,3,0.3,0,0,0,0,0,0
55,1,94,3,0.8,221,0,0,0,0,0
32,1,58,1,1.0,0,0,0,1,0,0
37,3,81,2,0.9,0,0,0,1,1,0
25,4,113,3,2.1,0,0,0,1,0,0
41,2,35,2,1.4,135,0,0,0,0,0
52,1,65,1,0.0,0,0,0,1,1,0
31,2,170,1,6.7,137,0,0,1,0,0
40,2,62,2,2.4,0,0,0,1,1,0
54,2,54,3,2.1,97,0,0,0,0,0
48,1,39,2,1.2,0,0,0,0,0,0
39,1,28,3,1.4,118,0,0,1,1,0
64,2,95,3,0.0,0,0,0,1,1,0
54,3,82,2,3.7,0,0,0,1,0,1
39,1,21,3,0.6,101,0,0,0,0,0
55,2,50,3,2.1,0,0,0,1,0,0
42,3,34,3,2.0,0,0,0,0,1,0
58,4,19,3,0.7,0,0,0,0,0,0
45,4,71,1,1.9,0,0,0,1,0,0
29,2,113,2,2.0,84,0,0,1,1,0
36,4,9,3,0.2,0,0,0,1,0,0
63,1,118,1,2.0,427,0,0,0,0,0
55,4,79,1,4.9,0,0,0,0,0,0
54,3,72,3,1.4,0,0,0,0,1,0
61,1,18,1,1.3,0,0,0,0,0,0
36,2,93,1,2.2,0,0,0,1,1,0
61,1,62,2,0.0,244,0,0,1,0,0
39,3,23,2,1.0,0,0,0,1,1,0
57,3,40,3,1.4,0,0,1,1,1,0
35,4,34,1,1.7,87,0,0,1,1,0
66,1,114,3,0.8,0,0,0,1,1,0
49,1,125,1,2.4,0,0,0,0,1,0
48,1,41,3,1.4,0,0,0,0,1,0
61,2,38,3,1.0,0,0,0,0,0,0
44,4,45,2,0.0,0,0,0,1,1,0
23,4,12,1,1.0,90,0,0,1,0,0
31,2,115,3,1.5,189,0,0,1,0,0
39,2,175,1,8.0,0,0,0,1,0,0
45,1,24,3,0.9,0,0,0,0,0,0
39,2,28,2,1.4,108,0,0,0,1,0
64,2,32,1,0.3,0,0,0,1,1,0
64,2,63,3,1.7,184,1,0,1,0,0
47,1,32,1,1.0,0,0,0,0,1,0
34,4,60,1,1.3,0,1,0,0,0,0
56,2,53,3,1.6,78,0,0,0,0,0
33,4,58,1,1.3,0,1,0,0,0,0
56,4,42,2,2.5,0,0,0,0,0,0
57,4,39,2,0.7,0,1,0,1,0,0
43,1,72,1,2.8,271,0,0,1,0,0
43,3,80,1,0.1,0,0,1,1,1,0
26,4,39,2,0.6,0,0,0,0,1,0
64,2,18,3,0.3,0,1,1,1,1,0
43,1,30,3,0.5,0,0,0,1,0,0
44,1,54,1,2.8,202,0,0,0,0,0
60,1,128,1,0.9,0,0,0,1,0,0
37,1,38,2,1.5,116,0,0,0,1,0
56,1,120,1,7.4,186,0,0,1,0,0
54,4,25,3,0.1,109,0,0,0,0,0
43,4,85,3,1.9,110,0,0,1,1,0
57,3,135,2,4.8,0,1,1,1,0,1
29,4,14,3,0.5,0,0,0,0,1,0
54,1,70,3,1.6,251,0,0,1,1,0
61,3,23,2,0.4,0,0,0,0,0,0
29,4,31,2,0.3,0,0,0,1,0,0
47,1,132,1,0.3,0,0,0,1,0,0
43,3,28,1,0.5,0,0,0,1,1,0
46,2,125,3,4.7,0,0,0,1,0,1
55,2,91,1,2.8,0,0,0,1,0,0
48,2,191,1,2.8,231,0,0,0,1,0
26,2,88,2,1.8,0,0,0,0,0,0
63,4,84,3,2.4,0,0,0,1,1,0
57,3,64,3,2.0,142,0,0,1,0,0
58,2,28,2,0.5,146,1,0,1,0,0
28,1,149,1,0.8,0,0,0,1,0,0
61,4,172,1,4.25,0,0,1,1,1,1
65,1,42,2,1.9,0,0,0,0,0,0
33,2,53,2,1.0,96,0,0,0,1,0
63,2,149,3,0.2,364,0,0,1,0,1
43,2,113,2,1.8,0,0,0,0,1,0
26,2,79,1,2.5,0,0,0,1,0,0
57,2,175,1,0.5,429,0,0,1,1,0
50,1,38,3,1.4,0,0,0,1,0,0
54,4,120,2,3.0,431,0,0,1,0,1
59,4,52,1,0.7,0,1,0,0,0,0
49,2,42,2,0.7,0,0,0,1,0,0
54,1,13,1,0.3,0,0,0,0,0,0
65,2,141,1,6.9,0,1,0,1,0,0
34,2,131,1,4.33,156,0,0,1,1,0
31,1,133,3,1.5,0,0,0,0,0,1
31,2,64,1,2.5,0,0,0,1,0,0
64,2,49,1,1.5,0,1,0,1,0,0
52,1,34,3,0.3,0,0,0,1,0,0
57,1,91,1,4.3,81,1,0,0,0,0
60,1,195,1,4.7,0,0,0,1,0,0
45,3,53,2,2.5,112,0,0,0,0,0
